-e INDICATOR CODE|INDICATOR DESCRIPTION|REGION ID|REGION NAME|REGION ADDITIONAL INFO|BB NUM|UNIT|FREQUENCY|DATE|VALUE
9480|Gross area sown: Foodgrain|860|Daman & Diu||29324|'000 hectares|A|31-03-2014|2.3
9480|Gross area sown: Foodgrain|860|Daman & Diu||29324|'000 hectares|A|31-03-2015|2.4
9480|Gross area sown: Foodgrain|860|Daman & Diu||29324|'000 hectares|A|31-03-2016|2.2
9480|Gross area sown: Foodgrain|860|Daman & Diu||29324|'000 hectares|A|31-03-2017|2.2
9480|Gross area sown: Foodgrain|860|Daman & Diu||29324|'000 hectares|A|31-03-2018|2.2
9480|Gross area sown: Foodgrain|860|Daman & Diu||29324|'000 hectares|A|31-03-2019|1.9
9480|Gross area sown: Foodgrain|860|Daman & Diu||29324|'000 hectares|A|31-03-2020|1.8
9480|Gross area sown: Foodgrain|860|Daman & Diu||29324|'000 hectares|A|31-03-2021|1.9
9480|Gross area sown: Foodgrain|860|Daman & Diu||29324|'000 hectares|A|31-03-2022|1.9
9480|Gross area sown: Foodgrain|863|Dadra & Nagar Haveli||29474|'000 hectares|A|31-03-2014|21.3
9480|Gross area sown: Foodgrain|863|Dadra & Nagar Haveli||29474|'000 hectares|A|31-03-2015|21.7
9480|Gross area sown: Foodgrain|863|Dadra & Nagar Haveli||29474|'000 hectares|A|31-03-2016|18.9
9480|Gross area sown: Foodgrain|863|Dadra & Nagar Haveli||29474|'000 hectares|A|31-03-2017|18.1
9480|Gross area sown: Foodgrain|863|Dadra & Nagar Haveli||29474|'000 hectares|A|31-03-2018|17.8
9480|Gross area sown: Foodgrain|863|Dadra & Nagar Haveli||29474|'000 hectares|A|31-03-2019|19.7
9480|Gross area sown: Foodgrain|863|Dadra & Nagar Haveli||29474|'000 hectares|A|31-03-2020|20.2
9480|Gross area sown: Foodgrain|863|Dadra & Nagar Haveli||29474|'000 hectares|A|31-03-2021|16.7
9480|Gross area sown: Foodgrain|863|Dadra & Nagar Haveli||29474|'000 hectares|A|31-03-2022|16.7
9480|Gross area sown: Foodgrain|864|Lakshadweep||33234237|'000 hectares|A|31-03-2022|0.0
9480|Gross area sown: Foodgrain|592|Nagaland||26873|'000 hectares|A|31-03-2014|309.5
9480|Gross area sown: Foodgrain|592|Nagaland||26873|'000 hectares|A|31-03-2015|314.6
9480|Gross area sown: Foodgrain|592|Nagaland||26873|'000 hectares|A|31-03-2016|321.2
9480|Gross area sown: Foodgrain|592|Nagaland||26873|'000 hectares|A|31-03-2017|330.0
9480|Gross area sown: Foodgrain|592|Nagaland||26873|'000 hectares|A|31-03-2018|336.5
9480|Gross area sown: Foodgrain|592|Nagaland||26873|'000 hectares|A|31-03-2019|335.4
9480|Gross area sown: Foodgrain|592|Nagaland||26873|'000 hectares|A|31-03-2020|340.6
9480|Gross area sown: Foodgrain|592|Nagaland||26873|'000 hectares|A|31-03-2021|342.6
9480|Gross area sown: Foodgrain|592|Nagaland||26873|'000 hectares|A|31-03-2022|197.8
9480|Gross area sown: Foodgrain|568|Mizoram||26477|'000 hectares|A|31-03-2014|48.4
9480|Gross area sown: Foodgrain|568|Mizoram||26477|'000 hectares|A|31-03-2015|46.8
9480|Gross area sown: Foodgrain|568|Mizoram||26477|'000 hectares|A|31-03-2016|48.5
9480|Gross area sown: Foodgrain|568|Mizoram||26477|'000 hectares|A|31-03-2017|46.2
9480|Gross area sown: Foodgrain|568|Mizoram||26477|'000 hectares|A|31-03-2018|45.4
9480|Gross area sown: Foodgrain|568|Mizoram||26477|'000 hectares|A|31-03-2019|45.5
9480|Gross area sown: Foodgrain|568|Mizoram||26477|'000 hectares|A|31-03-2020|45.6
9480|Gross area sown: Foodgrain|568|Mizoram||26477|'000 hectares|A|31-03-2021|46.5
9480|Gross area sown: Foodgrain|568|Mizoram||26477|'000 hectares|A|31-03-2022|45.6
9480|Gross area sown: Foodgrain|634|Sikkim||27311|'000 hectares|A|31-03-2014|64.9
9480|Gross area sown: Foodgrain|634|Sikkim||27311|'000 hectares|A|31-03-2015|64.7
9480|Gross area sown: Foodgrain|634|Sikkim||27311|'000 hectares|A|31-03-2016|62.5
9480|Gross area sown: Foodgrain|634|Sikkim||27311|'000 hectares|A|31-03-2017|62.7
9480|Gross area sown: Foodgrain|634|Sikkim||27311|'000 hectares|A|31-03-2018|56.4
9480|Gross area sown: Foodgrain|634|Sikkim||27311|'000 hectares|A|31-03-2019|55.1
9480|Gross area sown: Foodgrain|634|Sikkim||27311|'000 hectares|A|31-03-2020|55.2
9480|Gross area sown: Foodgrain|634|Sikkim||27311|'000 hectares|A|31-03-2021|54.7
9480|Gross area sown: Foodgrain|634|Sikkim||27311|'000 hectares|A|31-03-2022|54.3
94165|SCBs credit|869|Andhra Pradesh||1000726|Rs.million|A|31-03-2015|2043338.3
94165|SCBs credit|869|Andhra Pradesh||1000726|Rs.million|A|31-03-2016|2305211.5
94165|SCBs credit|869|Andhra Pradesh||1000726|Rs.million|A|31-03-2017|2602248.8
94165|SCBs credit|869|Andhra Pradesh||1000726|Rs.million|A|31-03-2018|3131990.7
94165|SCBs credit|869|Andhra Pradesh||1000726|Rs.million|A|31-03-2019|3735724.8
94165|SCBs credit|869|Andhra Pradesh||1000726|Rs.million|A|31-03-2020|4188300.6
94165|SCBs credit|869|Andhra Pradesh||1000726|Rs.million|A|31-03-2021|4865355.9
94165|SCBs credit|869|Andhra Pradesh||1000726|Rs.million|A|31-03-2022|5505604.5
94165|SCBs credit|870|Andhra Pradesh||57182238|Rs.million|A|31-03-2014|5112131.7
94165|SCBs credit|1064|Assam||||A||
94165|SCBs credit|511|Assam||999880|Rs.million|A|31-03-2014|334827.3
94165|SCBs credit|511|Assam||999880|Rs.million|A|31-03-2015|807134.0
94165|SCBs credit|511|Assam||999880|Rs.million|A|31-03-2016|443593.9
94165|SCBs credit|511|Assam||999880|Rs.million|A|31-03-2017|509799.8
94165|SCBs credit|511|Assam||999880|Rs.million|A|31-03-2018|590648.4
94165|SCBs credit|511|Assam||999880|Rs.million|A|31-03-2019|673604.1
94165|SCBs credit|511|Assam||999880|Rs.million|A|31-03-2020|729538.2
94165|SCBs credit|511|Assam||999880|Rs.million|A|31-03-2021|832352.7
94165|SCBs credit|511|Assam||999880|Rs.million|A|31-03-2022|959923.3
94165|SCBs credit|390|Bihar||999598|Rs.million|A|31-03-2014|663203.3
94165|SCBs credit|390|Bihar||999598|Rs.million|A|31-03-2015|743700.7
94165|SCBs credit|390|Bihar||999598|Rs.million|A|31-03-2016|839609.5
94165|SCBs credit|390|Bihar||999598|Rs.million|A|31-03-2017|945398.2
94165|SCBs credit|390|Bihar||999598|Rs.million|A|31-03-2018|1069393.4
94165|SCBs credit|390|Bihar||999598|Rs.million|A|31-03-2019|1249949.4
94165|SCBs credit|390|Bihar||999598|Rs.million|A|31-03-2020|1395899.2
94165|SCBs credit|390|Bihar||999598|Rs.million|A|31-03-2021|1639643.0
94165|SCBs credit|390|Bihar||999598|Rs.million|A|31-03-2022|1955922.9
94165|SCBs credit|391|Bihar||115606215|Rs.million|A||
94165|SCBs credit|389|Chandigarh||999595|Rs.million|A|31-03-2014|590593.3
94165|SCBs credit|389|Chandigarh||999595|Rs.million|A|31-03-2015|611150.1
94165|SCBs credit|389|Chandigarh||999595|Rs.million|A|31-03-2016|556828.9
94165|SCBs credit|389|Chandigarh||999595|Rs.million|A|31-03-2017|617175.5
94165|SCBs credit|389|Chandigarh||999595|Rs.million|A|31-03-2018|714879.6
94165|SCBs credit|389|Chandigarh||999595|Rs.million|A|31-03-2019|779560.9
94165|SCBs credit|389|Chandigarh||999595|Rs.million|A|31-03-2020|780015.4
94165|SCBs credit|389|Chandigarh||999595|Rs.million|A|31-03-2021|807928.6
94165|SCBs credit|389|Chandigarh||999595|Rs.million|A|31-03-2022|820074.5
94165|SCBs credit|834|Chhattisgarh||1000627|Rs.million|A|31-03-2014|543838.3
94165|SCBs credit|834|Chhattisgarh||1000627|Rs.million|A|31-03-2015|628768.2
94165|SCBs credit|834|Chhattisgarh||1000627|Rs.million|A|31-03-2016|693382.4
94165|SCBs credit|834|Chhattisgarh||1000627|Rs.million|A|31-03-2017|773105.3
94165|SCBs credit|834|Chhattisgarh||1000627|Rs.million|A|31-03-2018|873052.0
94165|SCBs credit|834|Chhattisgarh||1000627|Rs.million|A|31-03-2019|944036.8
94165|SCBs credit|834|Chhattisgarh||1000627|Rs.million|A|31-03-2020|1046471.7
94165|SCBs credit|834|Chhattisgarh||1000627|Rs.million|A|31-03-2021|1156588.2
94165|SCBs credit|834|Chhattisgarh||1000627|Rs.million|A|31-03-2022|1381032.5
94165|SCBs credit|771|Goa||1000462|Rs.million|A|31-03-2014|136117.0
94165|SCBs credit|771|Goa||1000462|Rs.million|A|31-03-2015|145379.0
94165|SCBs credit|771|Goa||1000462|Rs.million|A|31-03-2016|162421.6
94165|SCBs credit|771|Goa||1000462|Rs.million|A|31-03-2017|170395.8
94165|SCBs credit|771|Goa||1000462|Rs.million|A|31-03-2018|183450.2
94165|SCBs credit|771|Goa||1000462|Rs.million|A|31-03-2019|194162.1
94165|SCBs credit|771|Goa||1000462|Rs.million|A|31-03-2020|201457.3
94165|SCBs credit|771|Goa||1000462|Rs.million|A|31-03-2021|221660.4
94165|SCBs credit|771|Goa||1000462|Rs.million|A|31-03-2022|240916.5
94165|SCBs credit|1060|Goa, Daman & Diu||127084343|Rs.million|A||
94165|SCBs credit|688|Gujarat||1000273|Rs.million|A|31-03-2014|3360005.6
94165|SCBs credit|688|Gujarat||1000273|Rs.million|A|31-03-2015|3771014.1
94165|SCBs credit|688|Gujarat||1000273|Rs.million|A|31-03-2016|4270399.2
94165|SCBs credit|688|Gujarat||1000273|Rs.million|A|31-03-2017|4543599.5
94165|SCBs credit|688|Gujarat||1000273|Rs.million|A|31-03-2018|5263185.3
94165|SCBs credit|688|Gujarat||1000273|Rs.million|A|31-03-2019|5915325.5
94165|SCBs credit|688|Gujarat||1000273|Rs.million|A|31-03-2020|6114990.1
94165|SCBs credit|688|Gujarat||1000273|Rs.million|A|31-03-2021|6597718.8
94165|SCBs credit|688|Gujarat||1000273|Rs.million|A|31-03-2022|7588679.0
94165|SCBs credit|179|Haryana||999154|Rs.million|A|31-03-2014|1710423.0
94165|SCBs credit|179|Haryana||999154|Rs.million|A|31-03-2015|1898210.0
94165|SCBs credit|179|Haryana||999154|Rs.million|A|31-03-2016|2087663.0
94165|SCBs credit|179|Haryana||999154|Rs.million|A|31-03-2017|2138784.4
94165|SCBs credit|179|Haryana||999154|Rs.million|A|31-03-2018|2476108.6
94165|SCBs credit|179|Haryana||999154|Rs.million|A|31-03-2019|2788742.9
94165|SCBs credit|179|Haryana||999154|Rs.million|A|31-03-2020|3080582.7
94165|SCBs credit|179|Haryana||999154|Rs.million|A|31-03-2021|3219359.2
94165|SCBs credit|179|Haryana||999154|Rs.million|A|31-03-2022|3729548.8
94165|SCBs credit|132|Himachal Pradesh||999046|Rs.million|A|31-03-2014|196531.8
94165|SCBs credit|132|Himachal Pradesh||999046|Rs.million|A|31-03-2015|219182.4
94165|SCBs credit|132|Himachal Pradesh||999046|Rs.million|A|31-03-2016|222747.4
94165|SCBs credit|132|Himachal Pradesh||999046|Rs.million|A|31-03-2017|243868.4
94165|SCBs credit|132|Himachal Pradesh||999046|Rs.million|A|31-03-2018|269597.2
94165|SCBs credit|132|Himachal Pradesh||999046|Rs.million|A|31-03-2019|303321.7
94165|SCBs credit|132|Himachal Pradesh||999046|Rs.million|A|31-03-2020|323268.7
94165|SCBs credit|132|Himachal Pradesh||999046|Rs.million|A|31-03-2021|358992.3
94165|SCBs credit|132|Himachal Pradesh||999046|Rs.million|A|31-03-2022|409417.5
94165|SCBs credit|101|Jammu & Kashmir||||A||
94165|SCBs credit|121|Jammu & Kashmir||998977|Rs.million|A|31-03-2014|269171.3
94165|SCBs credit|121|Jammu & Kashmir||998977|Rs.million|A|31-03-2015|313648.0
94165|SCBs credit|121|Jammu & Kashmir||998977|Rs.million|A|31-03-2016|359086.3
94165|SCBs credit|121|Jammu & Kashmir||998977|Rs.million|A|31-03-2017|377508.1
94165|SCBs credit|121|Jammu & Kashmir||998977|Rs.million|A|31-03-2018|453245.4
94165|SCBs credit|121|Jammu & Kashmir||998977|Rs.million|A|31-03-2019|542818.2
94165|SCBs credit|121|Jammu & Kashmir||998977|Rs.million|A|31-03-2020|592021.1
94165|SCBs credit|121|Jammu & Kashmir||998977|Rs.million|A|31-03-2021|699080.2
94165|SCBs credit|121|Jammu & Kashmir||998977|Rs.million|A|31-03-2022|799612.9
94165|SCBs credit|639|Jharkhand||1000168|Rs.million|A|31-03-2014|396559.7
94165|SCBs credit|639|Jharkhand||1000168|Rs.million|A|31-03-2015|434332.8
94165|SCBs credit|639|Jharkhand||1000168|Rs.million|A|31-03-2016|490622.4
94165|SCBs credit|639|Jharkhand||1000168|Rs.million|A|31-03-2017|535978.4
94165|SCBs credit|639|Jharkhand||1000168|Rs.million|A|31-03-2018|599769.0
94165|SCBs credit|639|Jharkhand||1000168|Rs.million|A|31-03-2019|632414.2
94165|SCBs credit|639|Jharkhand||1000168|Rs.million|A|31-03-2020|710550.2
94165|SCBs credit|639|Jharkhand||1000168|Rs.million|A|31-03-2021|806789.4
94165|SCBs credit|639|Jharkhand||1000168|Rs.million|A|31-03-2022|921880.6
94165|SCBs credit|897|Karnataka||1000798|Rs.million|A|31-03-2014|4109142.2
94165|SCBs credit|897|Karnataka||1000798|Rs.million|A|31-03-2015|4606692.8
94165|SCBs credit|897|Karnataka||1000798|Rs.million|A|31-03-2016|5245359.1
94165|SCBs credit|897|Karnataka||1000798|Rs.million|A|31-03-2017|5574893.6
94165|SCBs credit|897|Karnataka||1000798|Rs.million|A|31-03-2018|6324228.2
94165|SCBs credit|897|Karnataka||1000798|Rs.million|A|31-03-2019|7016778.1
94165|SCBs credit|897|Karnataka||1000798|Rs.million|A|31-03-2020|7418377.2
94165|SCBs credit|897|Karnataka||1000798|Rs.million|A|31-03-2021|7933756.5
94165|SCBs credit|897|Karnataka||1000798|Rs.million|A|31-03-2022|8889220.6
94165|SCBs credit|937|Kerala||1000891|Rs.million|A|31-03-2014|1908709.5
94165|SCBs credit|937|Kerala||1000891|Rs.million|A|31-03-2015|2147499.0
94165|SCBs credit|937|Kerala||1000891|Rs.million|A|31-03-2016|2307305.1
94165|SCBs credit|937|Kerala||1000891|Rs.million|A|31-03-2017|2516999.7
94165|SCBs credit|937|Kerala||1000891|Rs.million|A|31-03-2018|2895535.4
94165|SCBs credit|937|Kerala||1000891|Rs.million|A|31-03-2019|3348472.7
94165|SCBs credit|937|Kerala||1000891|Rs.million|A|31-03-2020|3608923.6
94165|SCBs credit|937|Kerala||1000891|Rs.million|A|31-03-2021|3887324.6
94165|SCBs credit|937|Kerala||1000891|Rs.million|A|31-03-2022|4242468.8
94165|SCBs credit|774|Madhya Pradesh||1000474|Rs.million|A|31-03-2014|1422833.9
94165|SCBs credit|774|Madhya Pradesh||1000474|Rs.million|A|31-03-2015|1610041.9
94165|SCBs credit|774|Madhya Pradesh||1000474|Rs.million|A|31-03-2016|1795764.3
94165|SCBs credit|774|Madhya Pradesh||1000474|Rs.million|A|31-03-2017|1985680.6
94165|SCBs credit|774|Madhya Pradesh||1000474|Rs.million|A|31-03-2018|2311485.4
94165|SCBs credit|774|Madhya Pradesh||1000474|Rs.million|A|31-03-2019|2621046.4
94165|SCBs credit|774|Madhya Pradesh||1000474|Rs.million|A|31-03-2020|2859891.0
94165|SCBs credit|774|Madhya Pradesh||1000474|Rs.million|A|31-03-2021|3204520.3
94165|SCBs credit|774|Madhya Pradesh||1000474|Rs.million|A|31-03-2022|3593215.6
94165|SCBs credit|775|Madhya Pradesh||115606848|Rs.million|A||
94165|SCBs credit|723|Maharashtra||1000354|Rs.million|A|31-03-2014|16496781.2
94165|SCBs credit|723|Maharashtra||1000354|Rs.million|A|31-03-2015|17776345.1
94165|SCBs credit|723|Maharashtra||1000354|Rs.million|A|31-03-2016|19943120.2
94165|SCBs credit|723|Maharashtra||1000354|Rs.million|A|31-03-2017|20635668.2
94165|SCBs credit|723|Maharashtra||1000354|Rs.million|A|31-03-2018|21567268.6
94165|SCBs credit|723|Maharashtra||1000354|Rs.million|A|31-03-2019|24265434.0
94165|SCBs credit|723|Maharashtra||1000354|Rs.million|A|31-03-2020|25110915.6
94165|SCBs credit|723|Maharashtra||1000354|Rs.million|A|31-03-2021|25047951.8
94165|SCBs credit|723|Maharashtra||1000354|Rs.million|A|31-03-2022|27173992.7
94165|SCBs credit|579|Manipur||1000033|Rs.million|A|31-03-2014|17223.6
94165|SCBs credit|579|Manipur||1000033|Rs.million|A|31-03-2015|19788.4
94165|SCBs credit|579|Manipur||1000033|Rs.million|A|31-03-2016|25513.5
94165|SCBs credit|579|Manipur||1000033|Rs.million|A|31-03-2017|30853.9
94165|SCBs credit|579|Manipur||1000033|Rs.million|A|31-03-2018|40718.7
94165|SCBs credit|579|Manipur||1000033|Rs.million|A|31-03-2019|49456.1
94165|SCBs credit|579|Manipur||1000033|Rs.million|A|31-03-2020|61290.6
94165|SCBs credit|579|Manipur||1000033|Rs.million|A|31-03-2021|74054.7
94165|SCBs credit|579|Manipur||1000033|Rs.million|A|31-03-2022|91632.6
94165|SCBs credit|549|Meghalaya||999964|Rs.million|A|31-03-2014|41766.5
94165|SCBs credit|549|Meghalaya||999964|Rs.million|A|31-03-2015|44780.0
94165|SCBs credit|549|Meghalaya||999964|Rs.million|A|31-03-2016|45722.1
94165|SCBs credit|549|Meghalaya||999964|Rs.million|A|31-03-2017|53730.3
94165|SCBs credit|549|Meghalaya||999964|Rs.million|A|31-03-2018|66129.8
94165|SCBs credit|549|Meghalaya||999964|Rs.million|A|31-03-2019|74478.0
94165|SCBs credit|549|Meghalaya||999964|Rs.million|A|31-03-2020|84351.7
94165|SCBs credit|549|Meghalaya||999964|Rs.million|A|31-03-2021|97851.0
94165|SCBs credit|549|Meghalaya||999964|Rs.million|A|31-03-2022|95116.9
94165|SCBs credit|1080|Meghalaya||||A||
94165|SCBs credit|358|NCT of Delhi||999550|Rs.million|A|31-03-2014|8563468.2
94165|SCBs credit|358|NCT of Delhi||999550|Rs.million|A|31-03-2015|8850311.1
94165|SCBs credit|358|NCT of Delhi||999550|Rs.million|A|31-03-2016|9948046.1
94165|SCBs credit|358|NCT of Delhi||999550|Rs.million|A|31-03-2017|10037685.4
94165|SCBs credit|358|NCT of Delhi||999550|Rs.million|A|31-03-2018|11022295.0
94165|SCBs credit|358|NCT of Delhi||999550|Rs.million|A|31-03-2019|13141649.6
94165|SCBs credit|358|NCT of Delhi||999550|Rs.million|A|31-03-2020|13704122.1
94165|SCBs credit|358|NCT of Delhi||999550|Rs.million|A|31-03-2021|13530580.5
94165|SCBs credit|358|NCT of Delhi||999550|Rs.million|A|31-03-2022|14250789.0
94165|SCBs credit|447|Odisha||999718|Rs.million|A|31-03-2014|760849.1
94165|SCBs credit|447|Odisha||999718|Rs.million|A|31-03-2015|835232.7
94165|SCBs credit|447|Odisha||999718|Rs.million|A|31-03-2016|905549.2
94165|SCBs credit|447|Odisha||999718|Rs.million|A|31-03-2017|992417.3
94165|SCBs credit|447|Odisha||999718|Rs.million|A|31-03-2018|1089386.5
94165|SCBs credit|447|Odisha||999718|Rs.million|A|31-03-2019|1276449.8
94165|SCBs credit|447|Odisha||999718|Rs.million|A|31-03-2020|1438785.3
94165|SCBs credit|447|Odisha||999718|Rs.million|A|31-03-2021|1559539.7
94165|SCBs credit|447|Odisha||999718|Rs.million|A|31-03-2022|1834052.2
94165|SCBs credit|1004|Puducherry||1001041|Rs.million|A|31-03-2014|75879.3
94165|SCBs credit|1004|Puducherry||1001041|Rs.million|A|31-03-2015|82345.0
94165|SCBs credit|1004|Puducherry||1001041|Rs.million|A|31-03-2016|88028.9
94165|SCBs credit|1004|Puducherry||1001041|Rs.million|A|31-03-2017|96790.2
94165|SCBs credit|1004|Puducherry||1001041|Rs.million|A|31-03-2018|108512.4
94165|SCBs credit|1004|Puducherry||1001041|Rs.million|A|31-03-2019|123633.9
94165|SCBs credit|1004|Puducherry||1001041|Rs.million|A|31-03-2020|133220.4
94165|SCBs credit|1004|Puducherry||1001041|Rs.million|A|31-03-2021|148849.6
94165|SCBs credit|1004|Puducherry||1001041|Rs.million|A|31-03-2022|161559.2
94165|SCBs credit|147|Punjab||999085|Rs.million|A|31-03-2014|1869755.8
94165|SCBs credit|147|Punjab||999085|Rs.million|A|31-03-2015|2013210.4
94165|SCBs credit|147|Punjab||999085|Rs.million|A|31-03-2016|2079721.9
94165|SCBs credit|147|Punjab||999085|Rs.million|A|31-03-2017|2357916.9
94165|SCBs credit|147|Punjab||999085|Rs.million|A|31-03-2018|2375075.8
94165|SCBs credit|147|Punjab||999085|Rs.million|A|31-03-2019|2362105.8
94165|SCBs credit|147|Punjab||999085|Rs.million|A|31-03-2020|2440573.1
94165|SCBs credit|147|Punjab||999085|Rs.million|A|31-03-2021|2635325.0
94165|SCBs credit|147|Punjab||999085|Rs.million|A|31-03-2022|2883307.5
94165|SCBs credit|319|Rajasthan||999448|Rs.million|A|31-03-2014|1840051.1
94165|SCBs credit|319|Rajasthan||999448|Rs.million|A|31-03-2015|2121822.3
94165|SCBs credit|319|Rajasthan||999448|Rs.million|A|31-03-2016|1976660.1
94165|SCBs credit|319|Rajasthan||999448|Rs.million|A|31-03-2017|2247046.2
94165|SCBs credit|319|Rajasthan||999448|Rs.million|A|31-03-2018|2694100.8
94165|SCBs credit|319|Rajasthan||999448|Rs.million|A|31-03-2019|3252354.7
94165|SCBs credit|319|Rajasthan||999448|Rs.million|A|31-03-2020|3524254.7
94165|SCBs credit|319|Rajasthan||999448|Rs.million|A|31-03-2021|3886311.0
94165|SCBs credit|319|Rajasthan||999448|Rs.million|A|31-03-2022|4427300.0
94165|SCBs credit|958|Tamil Nadu||1000939|Rs.million|A|31-03-2014|6029836.7
94165|SCBs credit|958|Tamil Nadu||1000939|Rs.million|A|31-03-2015|6406311.7
94165|SCBs credit|958|Tamil Nadu||1000939|Rs.million|A|31-03-2016|6742682.2
94165|SCBs credit|958|Tamil Nadu||1000939|Rs.million|A|31-03-2017|6942146.2
94165|SCBs credit|958|Tamil Nadu||1000939|Rs.million|A|31-03-2018|7941817.3
94165|SCBs credit|958|Tamil Nadu||1000939|Rs.million|A|31-03-2019|8910296.5
94165|SCBs credit|958|Tamil Nadu||1000939|Rs.million|A|31-03-2020|9816650.7
94165|SCBs credit|958|Tamil Nadu||1000939|Rs.million|A|31-03-2021|10469520.0
94165|SCBs credit|958|Tamil Nadu||1000939|Rs.million|A|31-03-2022|11586058.8
94165|SCBs credit|868|Telangana||33385767|Rs.million|A|31-03-2015|3538633.0
94165|SCBs credit|868|Telangana||33385767|Rs.million|A|31-03-2016|3967451.6
94165|SCBs credit|868|Telangana||33385767|Rs.million|A|31-03-2017|4223509.9
94165|SCBs credit|868|Telangana||33385767|Rs.million|A|31-03-2018|4808403.2
94165|SCBs credit|868|Telangana||33385767|Rs.million|A|31-03-2019|5185180.8
94165|SCBs credit|868|Telangana||33385767|Rs.million|A|31-03-2020|5504108.1
94165|SCBs credit|868|Telangana||33385767|Rs.million|A|31-03-2021|6014771.7
94165|SCBs credit|868|Telangana||33385767|Rs.million|A|31-03-2022|6608567.2
94165|SCBs credit|561|Tripura||999991|Rs.million|A|31-03-2014|43835.9
94165|SCBs credit|561|Tripura||999991|Rs.million|A|31-03-2015|52628.7
94165|SCBs credit|561|Tripura||999991|Rs.million|A|31-03-2016|62207.6
94165|SCBs credit|561|Tripura||999991|Rs.million|A|31-03-2017|74822.6
94165|SCBs credit|561|Tripura||999991|Rs.million|A|31-03-2018|91252.7
94165|SCBs credit|561|Tripura||999991|Rs.million|A|31-03-2019|104630.7
94165|SCBs credit|561|Tripura||999991|Rs.million|A|31-03-2020|113455.9
94165|SCBs credit|561|Tripura||999991|Rs.million|A|31-03-2021|120935.0
94165|SCBs credit|561|Tripura||999991|Rs.million|A|31-03-2022|135622.7
94165|SCBs credit|215|Uttar Pradesh||999220|Rs.million|A|31-03-2014|2867918.7
94165|SCBs credit|215|Uttar Pradesh||999220|Rs.million|A|31-03-2015|3291402.2
94165|SCBs credit|215|Uttar Pradesh||999220|Rs.million|A|31-03-2016|3683091.4
94165|SCBs credit|215|Uttar Pradesh||999220|Rs.million|A|31-03-2017|3805789.2
94165|SCBs credit|215|Uttar Pradesh||999220|Rs.million|A|31-03-2018|4187308.0
94165|SCBs credit|215|Uttar Pradesh||999220|Rs.million|A|31-03-2019|4702439.6
94165|SCBs credit|215|Uttar Pradesh||999220|Rs.million|A|31-03-2020|5075496.2
94165|SCBs credit|215|Uttar Pradesh||999220|Rs.million|A|31-03-2021|5651131.2
94165|SCBs credit|215|Uttar Pradesh||999220|Rs.million|A|31-03-2022|6462842.3
94165|SCBs credit|216|Uttar Pradesh||115605510|Rs.million|A||
94165|SCBs credit|369|Uttarakhand||999553|Rs.million|A|31-03-2014|278649.7
94165|SCBs credit|369|Uttarakhand||999553|Rs.million|A|31-03-2015|312293.5
94165|SCBs credit|369|Uttarakhand||999553|Rs.million|A|31-03-2016|345805.3
94165|SCBs credit|369|Uttarakhand||999553|Rs.million|A|31-03-2017|402730.7
94165|SCBs credit|369|Uttarakhand||999553|Rs.million|A|31-03-2018|463211.7
94165|SCBs credit|369|Uttarakhand||999553|Rs.million|A|31-03-2019|530357.1
94165|SCBs credit|369|Uttarakhand||999553|Rs.million|A|31-03-2020|565510.2
94165|SCBs credit|369|Uttarakhand||999553|Rs.million|A|31-03-2021|607396.0
94165|SCBs credit|369|Uttarakhand||999553|Rs.million|A|31-03-2022|677508.9
94165|SCBs credit|488|West Bengal||999811|Rs.million|A|31-03-2014|3069851.6
94165|SCBs credit|488|West Bengal||999811|Rs.million|A|31-03-2015|3336930.5
94165|SCBs credit|488|West Bengal||999811|Rs.million|A|31-03-2016|3495430.1
94165|SCBs credit|488|West Bengal||999811|Rs.million|A|31-03-2017|3583976.3
94165|SCBs credit|488|West Bengal||999811|Rs.million|A|31-03-2018|3867789.4
94165|SCBs credit|488|West Bengal||999811|Rs.million|A|31-03-2019|4040653.2
94165|SCBs credit|488|West Bengal||999811|Rs.million|A|31-03-2020|4292110.5
94165|SCBs credit|488|West Bengal||999811|Rs.million|A|31-03-2021|4373484.6
94165|SCBs credit|488|West Bengal||999811|Rs.million|A|31-03-2022|4794635.0
94165|SCBs credit|679|Andaman & Nicobar Islands||1000258|Rs.million|A|31-03-2014|9978.6
94165|SCBs credit|679|Andaman & Nicobar Islands||1000258|Rs.million|A|31-03-2015|11582.1
94165|SCBs credit|679|Andaman & Nicobar Islands||1000258|Rs.million|A|31-03-2016|14084.5
94165|SCBs credit|679|Andaman & Nicobar Islands||1000258|Rs.million|A|31-03-2017|17388.2
94165|SCBs credit|679|Andaman & Nicobar Islands||1000258|Rs.million|A|31-03-2018|20020.1
94165|SCBs credit|679|Andaman & Nicobar Islands||1000258|Rs.million|A|31-03-2019|21808.6
94165|SCBs credit|679|Andaman & Nicobar Islands||1000258|Rs.million|A|31-03-2020|25605.7
94165|SCBs credit|679|Andaman & Nicobar Islands||1000258|Rs.million|A|31-03-2021|28117.5
94165|SCBs credit|679|Andaman & Nicobar Islands||1000258|Rs.million|A|31-03-2022|34620.0
94165|SCBs credit|608|Arunachal Pradesh||1000099|Rs.million|A|31-03-2014|18662.8
94165|SCBs credit|608|Arunachal Pradesh||1000099|Rs.million|A|31-03-2015|23335.3
94165|SCBs credit|608|Arunachal Pradesh||1000099|Rs.million|A|31-03-2016|25382.6
